project_id,skill_id,importance_weight,minimum_proficiency,minimum_experience_years,required_flag
P00232,SK045,0.55,Intermediate,2,1
P00232,SK039,0.91,Intermediate,2,1
P00233,SK044,0.67,Intermediate,2,1
P00233,SK052,0.68,Beginner,1,0
P00233,SK045,0.94,Intermediate,2,1
P00233,SK046,0.77,Beginner,1,0
P00233,SK039,0.71,Intermediate,2,1
P00233,SK043,0.91,Beginner,1,0
P00234,SK044,0.78,Intermediate,2,1
P00234,SK052,0.76,Beginner,1,0
P00234,SK045,0.85,Intermediate,2,1
P00234,SK046,0.65,Beginner,1,0
P00234,SK039,0.6,Intermediate,2,1
P00234,SK043,0.61,Beginner,1,0
P00235,SK044,0.83,Intermediate,2,1
P00235,SK052,0.71,Beginner,1,0
P00235,SK040,0.76,Intermediate,2,1
P00235,SK046,0.8,Beginner,1,0
P00235,SK045,0.73,Intermediate,2,1
P00235,SK039,0.84,Intermediate,2,1
P00236,SK044,0.77,Intermediate,2,1
P00236,SK052,0.79,Beginner,1,0
P00236,SK041,0.82,Intermediate,2,1
P00236,SK040,0.68,Intermediate,2,1
P00236,SK045,0.69,Intermediate,2,1
P00236,SK039,0.66,Intermediate,2,1
P00237,SK044,0.87,Intermediate,2,1
P00237,SK052,0.69,Beginner,1,0
P00237,SK040,0.62,Intermediate,2,1
P00237,SK046,0.71,Beginner,1,0
P00237,SK045,0.9,Intermediate,2,1
P00237,SK039,0.87,Intermediate,2,1
P00238,SK044,0.74,Intermediate,2,1
P00238,SK052,0.81,Beginner,1,0
P00238,SK041,0.65,Intermediate,2,1
P00238,SK040,0.89,Intermediate,2,1
P00238,SK045,0.77,Intermediate,2,1
P00238,SK039,0.68,Intermediate,2,1
P00239,SK044,0.7,Intermediate,2,1
P00239,SK052,0.74,Beginner,1,0
P00239,SK045,0.55,Intermediate,2,1
P00239,SK046,0.69,Beginner,1,0
P00239,SK039,0.55,Intermediate,2,1
P00239,SK043,0.77,Beginner,1,0
P00240,SK044,0.59,Intermediate,2,1
P00240,SK052,0.65,Beginner,1,0
P00240,SK040,0.88,Intermediate,2,1
P00240,SK041,0.91,Intermediate,2,1
P00240,SK045,0.76,Intermediate,2,1
P00240,SK047,0.86,Intermediate,2,1
P00241,SK044,0.74,Intermediate,2,1
P00241,SK052,0.87,Beginner,1,0
P00241,SK045,0.8,Intermediate,2,1
P00241,SK046,0.88,Beginner,1,0
P00241,SK039,0.71,Intermediate,2,1
P00241,SK043,0.82,Beginner,1,0
P00242,SK044,0.8,Intermediate,2,1
P00242,SK052,0.55,Beginner,1,0
P00242,SK040,0.57,Intermediate,2,1
P00242,SK041,0.81,Intermediate,2,1
P00242,SK045,0.61,Intermediate,2,1
P00242,SK047,0.64,Intermediate,2,1
P00243,SK044,0.72,Intermediate,2,1
P00243,SK052,0.69,Beginner,1,0
P00243,SK041,0.73,Intermediate,2,1
P00243,SK040,0.94,Intermediate,2,1
P00243,SK045,0.58,Intermediate,2,1
P00243,SK039,0.72,Intermediate,2,1
P00244,SK044,0.92,Intermediate,2,1
P00244,SK052,0.94,Beginner,1,0
P00244,SK045,0.55,Intermediate,2,1
P00244,SK046,0.82,Beginner,1,0
P00244,SK039,0.78,Intermediate,2,1
P00244,SK043,0.75,Beginner,1,0
P00245,SK044,0.58,Intermediate,2,1
P00245,SK052,0.82,Beginner,1,0
P00245,SK040,0.78,Intermediate,2,1
P00245,SK041,0.66,Intermediate,2,1
P00245,SK045,0.83,Intermediate,2,1
P00245,SK039,0.58,Intermediate,2,1
P00246,SK044,0.92,Intermediate,2,1
P00246,SK052,0.79,Beginner,1,0
P00246,SK040,0.84,Intermediate,2,1
P00246,SK041,0.66,Intermediate,2,1
P00246,SK045,0.75,Intermediate,2,1
P00246,SK039,0.86,Intermediate,2,1
P00247,SK044,0.67,Intermediate,2,1
P00247,SK052,0.68,Beginner,1,0
P00247,SK045,0.76,Intermediate,2,1
P00247,SK046,0.59,Beginner,1,0
P00247,SK047,0.83,Intermediate,2,1
P00247,SK054,0.92,Beginner,1,0
P00248,SK044,0.87,Intermediate,2,1
P00248,SK052,0.82,Beginner,1,0
P00248,SK040,0.63,Intermediate,2,1
P00248,SK041,0.78,Intermediate,2,1
P00248,SK045,0.93,Intermediate,2,1
P00248,SK039,0.71,Intermediate,2,1
P00249,SK044,0.94,Intermediate,2,1
P00249,SK052,0.79,Beginner,1,0
P00249,SK045,0.55,Intermediate,2,1
P00249,SK046,0.85,Beginner,1,0
P00249,SK039,0.81,Intermediate,2,1
P00249,SK043,0.83,Beginner,1,0
P00250,SK044,0.94,Intermediate,2,1
P00250,SK052,0.87,Beginner,1,0
P00250,SK041,0.66,Intermediate,2,1
P00250,SK040,0.64,Intermediate,2,1
P00250,SK045,0.78,Intermediate,2,1
P00250,SK039,0.6,Intermediate,2,1
P00251,SK044,0.94,Intermediate,2,1
P00251,SK052,0.57,Beginner,1,0
P00251,SK041,0.75,Intermediate,2,1
P00251,SK040,0.76,Intermediate,2,1
P00251,SK045,0.57,Intermediate,2,1
P00251,SK039,0.66,Intermediate,2,1
P00252,SK044,0.83,Intermediate,2,1
P00252,SK052,0.72,Beginner,1,0
P00252,SK040,0.78,Intermediate,2,1
P00252,SK046,0.72,Beginner,1,0
P00252,SK045,0.74,Intermediate,2,1
P00252,SK039,0.87,Intermediate,2,1
P00253,SK044,0.56,Intermediate,2,1
P00253,SK052,0.82,Beginner,1,0
P00253,SK040,0.84,Intermediate,2,1
P00253,SK041,0.67,Intermediate,2,1
P00253,SK045,0.63,Intermediate,2,1
P00253,SK039,0.67,Intermediate,2,1
P00254,SK044,0.82,Intermediate,2,1
P00254,SK052,0.86,Beginner,1,0
P00254,SK041,0.68,Intermediate,2,1
P00254,SK040,0.7,Intermediate,2,1
P00254,SK045,0.62,Intermediate,2,1
P00254,SK039,0.7,Intermediate,2,1
P00255,SK044,0.71,Intermediate,2,1
P00255,SK052,0.83,Beginner,1,0
P00255,SK040,0.92,Intermediate,2,1
P00255,SK046,0.58,Beginner,1,0
P00255,SK045,0.65,Intermediate,2,1
P00255,SK039,0.91,Intermediate,2,1
P00256,SK044,0.9,Intermediate,2,1
P00256,SK052,0.75,Beginner,1,0
P00256,SK045,0.84,Intermediate,2,1
P00256,SK046,0.65,Beginner,1,0
P00256,SK039,0.79,Intermediate,2,1
P00256,SK043,0.71,Beginner,1,0
P00257,SK044,0.9,Intermediate,2,1
P00257,SK052,0.79,Beginner,1,0
P00257,SK041,0.66,Intermediate,2,1
P00257,SK040,0.72,Intermediate,2,1
P00257,SK045,0.62,Intermediate,2,1
P00257,SK039,0.8,Intermediate,2,1
P00258,SK044,0.93,Intermediate,2,1
P00258,SK052,0.82,Beginner,1,0
P00258,SK040,0.71,Intermediate,2,1
P00258,SK046,0.82,Beginner,1,0
P00258,SK045,0.58,Intermediate,2,1
P00258,SK039,0.91,Intermediate,2,1
P00259,SK044,0.77,Intermediate,2,1
P00259,SK052,0.87,Beginner,1,0
P00259,SK041,0.66,Intermediate,2,1
P00259,SK040,0.93,Intermediate,2,1
P00259,SK045,0.83,Intermediate,2,1
P00259,SK039,0.79,Intermediate,2,1
P00260,SK044,0.93,Intermediate,2,1
P00260,SK052,0.84,Beginner,1,0
P00260,SK040,0.92,Intermediate,2,1
P00260,SK041,0.92,Intermediate,2,1
P00260,SK045,0.67,Intermediate,2,1
P00260,SK039,0.56,Intermediate,2,1
P00261,SK044,0.71,Intermediate,2,1
P00261,SK052,0.73,Beginner,1,0
P00261,SK040,0.9,Intermediate,2,1
P00261,SK046,0.93,Beginner,1,0
P00261,SK045,0.83,Intermediate,2,1
P00261,SK047,0.94,Intermediate,2,1
P00262,SK044,0.7,Intermediate,2,1
P00262,SK052,0.62,Beginner,1,0
P00262,SK041,0.73,Intermediate,2,1
P00262,SK040,0.57,Intermediate,2,1
P00262,SK045,0.87,Intermediate,2,1
P00262,SK039,0.93,Intermediate,2,1
P00263,SK044,0.6,Intermediate,2,1
P00263,SK052,0.59,Beginner,1,0
P00263,SK041,0.83,Intermediate,2,1
P00263,SK040,0.68,Intermediate,2,1
P00263,SK045,0.63,Intermediate,2,1
P00263,SK039,0.82,Intermediate,2,1
P00264,SK044,0.85,Intermediate,2,1
P00264,SK052,0.65,Beginner,1,0
P00264,SK045,0.67,Intermediate,2,1
P00264,SK046,0.87,Beginner,1,0
P00264,SK047,0.63,Intermediate,2,1
P00264,SK054,0.56,Beginner,1,0
P00265,SK044,0.94,Intermediate,2,1
P00265,SK052,0.83,Beginner,1,0
P00265,SK040,0.7,Intermediate,2,1
P00265,SK041,0.64,Intermediate,2,1
P00265,SK045,0.61,Intermediate,2,1
P00265,SK039,0.72,Intermediate,2,1
P00266,SK044,0.61,Intermediate,2,1
P00266,SK052,0.77,Beginner,1,0
P00266,SK040,0.89,Intermediate,2,1
P00266,SK041,0.78,Intermediate,2,1
P00266,SK045,0.58,Intermediate,2,1
P00266,SK039,0.59,Intermediate,2,1
P00267,SK044,0.62,Intermediate,2,1
P00267,SK052,0.81,Beginner,1,0
P00267,SK040,0.72,Intermediate,2,1
P00267,SK046,0.68,Beginner,1,0
P00267,SK045,0.58,Intermediate,2,1
P00267,SK039,0.87,Intermediate,2,1
P00268,SK044,0.92,Intermediate,2,1
P00268,SK052,0.72,Beginner,1,0
P00268,SK040,0.73,Intermediate,2,1
P00268,SK046,0.88,Beginner,1,0
P00268,SK045,0.57,Intermediate,2,1
P00268,SK039,0.81,Intermediate,2,1
P00269,SK044,0.9,Intermediate,2,1
P00269,SK052,0.56,Beginner,1,0
P00269,SK045,0.79,Intermediate,2,1
P00269,SK046,0.72,Beginner,1,0
P00269,SK039,0.88,Intermediate,2,1
P00269,SK043,0.6,Beginner,1,0
P00270,SK044,0.69,Intermediate,2,1
P00270,SK052,0.94,Beginner,1,0
P00270,SK045,0.57,Intermediate,2,1
P00270,SK046,0.65,Beginner,1,0
P00270,SK039,0.72,Intermediate,2,1
P00270,SK043,0.75,Beginner,1,0
P00271,SK044,0.61,Intermediate,2,1
P00271,SK052,0.88,Beginner,1,0
P00271,SK040,0.69,Intermediate,2,1
P00271,SK046,0.92,Beginner,1,0
P00271,SK045,0.71,Intermediate,2,1
P00271,SK039,0.78,Intermediate,2,1
P00272,SK044,0.6,Intermediate,2,1
P00272,SK052,0.81,Beginner,1,0
P00272,SK040,0.71,Intermediate,2,1
P00272,SK046,0.88,Beginner,1,0
P00272,SK045,0.76,Intermediate,2,1
P00272,SK039,0.91,Intermediate,2,1
P00273,SK044,0.72,Intermediate,2,1
P00273,SK052,0.75,Beginner,1,0
P00273,SK040,0.78,Intermediate,2,1
P00273,SK046,0.61,Beginner,1,0
P00273,SK045,0.77,Intermediate,2,1
P00273,SK039,0.57,Intermediate,2,1
P00274,SK044,0.91,Intermediate,2,1
P00274,SK052,0.61,Beginner,1,0
P00274,SK041,0.7,Intermediate,2,1
P00274,SK040,0.66,Intermediate,2,1
P00274,SK045,0.63,Intermediate,2,1
P00274,SK039,0.84,Intermediate,2,1
P00275,SK044,0.58,Intermediate,2,1
P00275,SK052,0.58,Beginner,1,0
P00275,SK045,0.67,Intermediate,2,1
P00275,SK046,0.91,Beginner,1,0
P00275,SK039,0.8,Intermediate,2,1
P00275,SK043,0.77,Beginner,1,0
P00276,SK044,0.57,Intermediate,2,1
P00276,SK052,0.9,Beginner,1,0
P00276,SK045,0.9,Intermediate,2,1
P00276,SK046,0.89,Beginner,1,0
P00276,SK039,0.63,Intermediate,2,1
P00276,SK043,0.79,Beginner,1,0
P00277,SK044,0.7,Intermediate,2,1
P00277,SK052,0.64,Beginner,1,0
P00277,SK045,0.85,Intermediate,2,1
P00277,SK046,0.91,Beginner,1,0
P00277,SK039,0.85,Intermediate,2,1
P00277,SK043,0.88,Beginner,1,0
P00278,SK044,0.59,Intermediate,2,1
P00278,SK052,0.63,Beginner,1,0
P00278,SK045,0.6,Intermediate,2,1
P00278,SK046,0.69,Beginner,1,0
P00278,SK039,0.67,Intermediate,2,1
P00278,SK043,0.77,Beginner,1,0
P00279,SK044,0.72,Intermediate,2,1
P00279,SK052,0.82,Beginner,1,0
P00279,SK040,0.89,Intermediate,2,1
P00279,SK041,0.79,Intermediate,2,1
P00279,SK045,0.8,Intermediate,2,1
P00279,SK039,0.62,Intermediate,2,1
P00280,SK044,0.77,Intermediate,2,1
P00280,SK052,0.91,Beginner,1,0
P00280,SK041,0.86,Intermediate,2,1
P00280,SK040,0.77,Intermediate,2,1
P00280,SK045,0.89,Intermediate,2,1
P00280,SK039,0.92,Intermediate,2,1
P00281,SK044,0.67,Intermediate,2,1
P00281,SK052,0.57,Beginner,1,0
P00281,SK045,0.67,Intermediate,2,1
P00281,SK046,0.89,Beginner,1,0
P00281,SK039,0.56,Intermediate,2,1
P00281,SK043,0.66,Beginner,1,0
P00282,SK044,0.75,Intermediate,2,1
P00282,SK052,0.65,Beginner,1,0
P00282,SK045,0.73,Intermediate,2,1
P00282,SK046,0.72,Beginner,1,0
P00282,SK039,0.78,Intermediate,2,1
P00282,SK043,0.7,Beginner,1,0
P00283,SK044,0.83,Intermediate,2,1
P00283,SK052,0.91,Beginner,1,0
P00283,SK040,0.67,Intermediate,2,1
P00283,SK046,0.71,Beginner,1,0
P00283,SK045,0.67,Intermediate,2,1
P00283,SK039,0.86,Intermediate,2,1
P00284,SK044,0.82,Intermediate,2,1
P00284,SK052,0.71,Beginner,1,0
P00284,SK040,0.8,Intermediate,2,1
P00284,SK041,0.73,Intermediate,2,1
P00284,SK045,0.73,Intermediate,2,1
P00284,SK039,0.67,Intermediate,2,1
P00285,SK044,0.9,Intermediate,2,1
P00285,SK052,0.57,Beginner,1,0
P00285,SK041,0.93,Intermediate,2,1
P00285,SK040,0.64,Intermediate,2,1
P00285,SK045,0.92,Intermediate,2,1
P00285,SK039,0.59,Intermediate,2,1
P00286,SK044,0.84,Intermediate,2,1
P00286,SK052,0.55,Beginner,1,0
P00286,SK040,0.83,Intermediate,2,1
P00286,SK041,0.57,Intermediate,2,1
P00286,SK045,0.6,Intermediate,2,1
P00286,SK039,0.93,Intermediate,2,1
P00287,SK044,0.88,Intermediate,2,1
P00287,SK052,0.72,Beginner,1,0
P00287,SK045,0.61,Intermediate,2,1
P00287,SK046,0.55,Beginner,1,0
P00287,SK039,0.58,Intermediate,2,1
P00287,SK043,0.94,Beginner,1,0
P00288,SK044,0.77,Intermediate,2,1
P00288,SK052,0.79,Beginner,1,0
P00288,SK041,0.69,Intermediate,2,1
P00288,SK040,0.75,Intermediate,2,1
P00288,SK045,0.76,Intermediate,2,1
P00288,SK039,0.61,Intermediate,2,1
P00289,SK044,0.92,Intermediate,2,1
P00289,SK052,0.91,Beginner,1,0
P00289,SK041,0.62,Intermediate,2,1
P00289,SK040,0.65,Intermediate,2,1
P00289,SK045,0.77,Intermediate,2,1
P00289,SK039,0.75,Intermediate,2,1
P00290,SK044,0.79,Intermediate,2,1
P00290,SK052,0.88,Beginner,1,0
P00290,SK040,0.85,Intermediate,2,1
P00290,SK041,0.84,Intermediate,2,1
P00290,SK045,0.77,Intermediate,2,1
P00290,SK039,0.69,Intermediate,2,1
P00291,SK044,0.71,Intermediate,2,1
P00291,SK052,0.86,Beginner,1,0
P00291,SK040,0.66,Intermediate,2,1
P00291,SK041,0.66,Intermediate,2,1
P00291,SK045,0.91,Intermediate,2,1
P00291,SK039,0.81,Intermediate,2,1
P00292,SK044,0.56,Intermediate,2,1
P00292,SK052,0.6,Beginner,1,0
P00292,SK040,0.69,Intermediate,2,1
P00292,SK046,0.9,Beginner,1,0
P00292,SK045,0.79,Intermediate,2,1
P00292,SK039,0.61,Intermediate,2,1
P00293,SK044,0.69,Intermediate,2,1
P00293,SK052,0.84,Beginner,1,0
P00293,SK041,0.81,Intermediate,2,1
P00293,SK040,0.86,Intermediate,2,1
P00293,SK045,0.8,Intermediate,2,1
P00293,SK039,0.59,Intermediate,2,1
P00294,SK044,0.76,Intermediate,2,1
P00294,SK052,0.83,Beginner,1,0
P00294,SK041,0.72,Intermediate,2,1
P00294,SK040,0.8,Intermediate,2,1
P00294,SK045,0.72,Intermediate,2,1
P00294,SK039,0.75,Intermediate,2,1
P00295,SK044,0.76,Intermediate,2,1
P00295,SK052,0.55,Beginner,1,0
P00295,SK041,0.89,Intermediate,2,1
P00295,SK040,0.78,Intermediate,2,1
P00295,SK045,0.87,Intermediate,2,1
P00295,SK039,0.93,Intermediate,2,1
P00296,SK044,0.65,Intermediate,2,1
P00296,SK052,0.78,Beginner,1,0
P00296,SK041,0.63,Intermediate,2,1
P00296,SK040,0.86,Intermediate,2,1
P00296,SK045,0.58,Intermediate,2,1
P00296,SK039,0.92,Intermediate,2,1
P00297,SK044,0.76,Intermediate,2,1
P00297,SK052,0.94,Beginner,1,0
P00297,SK040,0.7,Intermediate,2,1
P00297,SK046,0.55,Beginner,1,0
P00297,SK045,0.83,Intermediate,2,1
P00297,SK039,0.62,Intermediate,2,1
P00298,SK044,0.83,Intermediate,2,1
P00298,SK052,0.56,Beginner,1,0
P00298,SK040,0.87,Intermediate,2,1
P00298,SK046,0.78,Beginner,1,0
P00298,SK045,0.65,Intermediate,2,1
P00298,SK039,0.8,Intermediate,2,1
P00299,SK044,0.59,Intermediate,2,1
P00299,SK052,0.62,Beginner,1,0
P00299,SK041,0.92,Intermediate,2,1
P00299,SK040,0.79,Intermediate,2,1
P00299,SK045,0.81,Intermediate,2,1
P00299,SK039,0.68,Intermediate,2,1
P00300,SK044,0.79,Intermediate,2,1
P00300,SK052,0.59,Beginner,1,0
P00300,SK040,0.59,Intermediate,2,1
P00300,SK046,0.77,Beginner,1,0
P00300,SK045,0.94,Intermediate,2,1
P00300,SK039,0.68,Intermediate,2,1
P00301,SK044,0.9,Intermediate,2,1
P00301,SK052,0.64,Beginner,1,0
P00301,SK041,0.55,Intermediate,2,1
P00301,SK040,0.61,Intermediate,2,1
P00301,SK045,0.72,Intermediate,2,1
P00301,SK039,0.58,Intermediate,2,1
P00302,SK044,0.84,Intermediate,2,1
P00302,SK052,0.66,Beginner,1,0
P00302,SK040,0.9,Intermediate,2,1
P00302,SK046,0.62,Beginner,1,0
P00302,SK045,0.62,Intermediate,2,1
P00302,SK039,0.8,Intermediate,2,1
P00303,SK044,0.7,Intermediate,2,1
P00303,SK052,0.56,Beginner,1,0
P00303,SK041,0.69,Intermediate,2,1
P00303,SK040,0.9,Intermediate,2,1
P00303,SK045,0.66,Intermediate,2,1
P00303,SK039,0.64,Intermediate,2,1
P00304,SK044,0.84,Intermediate,2,1
P00304,SK052,0.66,Beginner,1,0
P00304,SK041,0.6,Intermediate,2,1
P00304,SK040,0.57,Intermediate,2,1
P00304,SK045,0.66,Intermediate,2,1
P00304,SK039,0.81,Intermediate,2,1
P00305,SK044,0.71,Intermediate,2,1
P00305,SK052,0.77,Beginner,1,0
P00305,SK045,0.82,Intermediate,2,1
P00305,SK046,0.56,Beginner,1,0
P00305,SK039,0.73,Intermediate,2,1
P00305,SK043,0.55,Beginner,1,0
P00306,SK044,0.59,Intermediate,2,1
P00306,SK052,0.91,Beginner,1,0
P00306,SK045,0.58,Intermediate,2,1
P00306,SK046,0.85,Beginner,1,0
P00306,SK047,0.81,Intermediate,2,1
P00306,SK054,0.72,Beginner,1,0
P00307,SK044,0.77,Intermediate,2,1
P00307,SK052,0.7,Beginner,1,0
P00307,SK045,0.64,Intermediate,2,1
P00307,SK046,0.6,Beginner,1,0
P00307,SK039,0.67,Intermediate,2,1
P00307,SK043,0.93,Beginner,1,0
P00308,SK044,0.86,Intermediate,2,1
P00308,SK052,0.73,Beginner,1,0
P00308,SK040,0.71,Intermediate,2,1
P00308,SK041,0.67,Intermediate,2,1
P00308,SK045,0.72,Intermediate,2,1
P00308,SK039,0.61,Intermediate,2,1
P00309,SK044,0.57,Intermediate,2,1
P00309,SK052,0.62,Beginner,1,0
P00309,SK040,0.79,Intermediate,2,1
P00309,SK041,0.86,Intermediate,2,1
P00309,SK045,0.8,Intermediate,2,1
P00309,SK039,0.73,Intermediate,2,1
P00310,SK044,0.75,Intermediate,2,1
P00310,SK052,0.86,Beginner,1,0
P00310,SK045,0.69,Intermediate,2,1
P00310,SK046,0.59,Beginner,1,0
P00310,SK039,0.59,Intermediate,2,1
P00310,SK043,0.78,Beginner,1,0
P00311,SK044,0.93,Intermediate,2,1
P00311,SK052,0.62,Beginner,1,0
P00311,SK041,0.85,Intermediate,2,1
P00311,SK040,0.9,Intermediate,2,1
P00311,SK045,0.89,Intermediate,2,1
P00311,SK039,0.71,Intermediate,2,1
P00312,SK044,0.68,Intermediate,2,1
P00312,SK052,0.76,Beginner,1,0
P00312,SK041,0.72,Intermediate,2,1
P00312,SK040,0.9,Intermediate,2,1
P00312,SK045,0.78,Intermediate,2,1
P00312,SK039,0.69,Intermediate,2,1
P00313,SK044,0.71,Intermediate,2,1
P00313,SK052,0.63,Beginner,1,0
P00313,SK041,0.67,Intermediate,2,1
P00313,SK040,0.83,Intermediate,2,1
P00313,SK045,0.92,Intermediate,2,1
P00313,SK039,0.64,Intermediate,2,1
P00314,SK044,0.73,Intermediate,2,1
P00314,SK052,0.61,Beginner,1,0
P00314,SK040,0.79,Intermediate,2,1
P00314,SK046,0.69,Beginner,1,0
P00314,SK045,0.57,Intermediate,2,1
P00314,SK039,0.66,Intermediate,2,1
P00315,SK044,0.89,Intermediate,2,1
P00315,SK052,0.66,Beginner,1,0
P00315,SK041,0.89,Intermediate,2,1
P00315,SK040,0.71,Intermediate,2,1
P00315,SK045,0.9,Intermediate,2,1
P00315,SK039,0.88,Intermediate,2,1
P00316,SK044,0.56,Intermediate,2,1
P00316,SK052,0.93,Beginner,1,0
P00316,SK045,0.78,Intermediate,2,1
P00316,SK046,0.65,Beginner,1,0
P00316,SK048,0.88,Beginner,1,0
P00316,SK049,0.76,Intermediate,2,1
P00317,SK044,0.6,Intermediate,2,1
P00317,SK052,0.59,Beginner,1,0
P00317,SK040,0.63,Intermediate,2,1
P00317,SK046,0.6,Beginner,1,0
P00317,SK045,0.89,Intermediate,2,1
P00317,SK039,0.63,Intermediate,2,1
P00318,SK044,0.62,Intermediate,2,1
P00318,SK052,0.74,Beginner,1,0
P00318,SK040,0.72,Intermediate,2,1
P00318,SK041,0.57,Intermediate,2,1
P00318,SK045,0.66,Intermediate,2,1
P00318,SK039,0.94,Intermediate,2,1
P00319,SK044,0.65,Intermediate,2,1
P00319,SK052,0.71,Beginner,1,0
P00319,SK041,0.8,Intermediate,2,1
P00319,SK040,0.66,Intermediate,2,1
P00319,SK045,0.71,Intermediate,2,1
P00319,SK039,0.68,Intermediate,2,1
P00320,SK044,0.85,Intermediate,2,1
P00320,SK052,0.57,Beginner,1,0
P00320,SK040,0.68,Intermediate,2,1
P00320,SK041,0.87,Intermediate,2,1
P00320,SK045,0.73,Intermediate,2,1
P00320,SK039,0.61,Intermediate,2,1
P00321,SK044,0.62,Intermediate,2,1
P00321,SK052,0.79,Beginner,1,0
P00321,SK041,0.65,Intermediate,2,1
P00321,SK040,0.58,Intermediate,2,1
P00321,SK045,0.65,Intermediate,2,1
P00321,SK039,0.93,Intermediate,2,1
P00322,SK044,0.84,Intermediate,2,1
P00322,SK052,0.57,Beginner,1,0
P00322,SK040,0.69,Intermediate,2,1
P00322,SK046,0.6,Beginner,1,0
P00322,SK045,0.9,Intermediate,2,1
P00322,SK039,0.71,Intermediate,2,1
P00323,SK044,0.91,Intermediate,2,1
P00323,SK052,0.62,Beginner,1,0
P00323,SK040,0.85,Intermediate,2,1
P00323,SK046,0.91,Beginner,1,0
P00323,SK045,0.69,Intermediate,2,1
P00323,SK039,0.92,Intermediate,2,1
P00324,SK044,0.67,Intermediate,2,1
P00324,SK052,0.62,Beginner,1,0
P00324,SK041,0.89,Intermediate,2,1
P00324,SK040,0.62,Intermediate,2,1
P00324,SK045,0.63,Intermediate,2,1
P00324,SK039,0.58,Intermediate,2,1
P00325,SK044,0.88,Intermediate,2,1
P00325,SK052,0.84,Beginner,1,0
P00325,SK040,0.76,Intermediate,2,1
P00325,SK046,0.72,Beginner,1,0
P00325,SK045,0.75,Intermediate,2,1
P00325,SK039,0.65,Intermediate,2,1
P00326,SK044,0.71,Intermediate,2,1
P00326,SK052,0.86,Beginner,1,0
P00326,SK045,0.55,Intermediate,2,1
P00326,SK046,0.75,Beginner,1,0
P00326,SK039,0.85,Intermediate,2,1
P00326,SK043,0.75,Beginner,1,0
P00327,SK044,0.94,Intermediate,2,1
P00327,SK052,0.69,Beginner,1,0
P00327,SK041,0.87,Intermediate,2,1
P00327,SK040,0.61,Intermediate,2,1
P00327,SK045,0.77,Intermediate,2,1
P00327,SK039,0.75,Intermediate,2,1
P00328,SK044,0.77,Intermediate,2,1
P00328,SK052,0.68,Beginner,1,0
P00328,SK040,0.89,Intermediate,2,1
P00328,SK041,0.76,Intermediate,2,1
P00328,SK045,0.77,Intermediate,2,1
P00328,SK039,0.61,Intermediate,2,1
P00329,SK044,0.61,Intermediate,2,1
P00329,SK052,0.74,Beginner,1,0
P00329,SK045,0.94,Intermediate,2,1
P00329,SK046,0.85,Beginner,1,0
P00329,SK047,0.77,Intermediate,2,1
P00329,SK054,0.83,Beginner,1,0
P00330,SK044,0.92,Intermediate,2,1
P00330,SK052,0.7,Beginner,1,0
P00330,SK045,0.76,Intermediate,2,1
P00330,SK046,0.64,Beginner,1,0
P00330,SK039,0.6,Intermediate,2,1
P00330,SK043,0.7,Beginner,1,0
P00331,SK044,0.65,Intermediate,2,1
P00331,SK052,0.84,Beginner,1,0
P00331,SK040,0.87,Intermediate,2,1
P00331,SK041,0.61,Intermediate,2,1
P00331,SK045,0.65,Intermediate,2,1
P00331,SK039,0.9,Intermediate,2,1
P00332,SK044,0.71,Intermediate,2,1
P00332,SK052,0.68,Beginner,1,0
P00332,SK045,0.68,Intermediate,2,1
P00332,SK046,0.64,Beginner,1,0
P00332,SK039,0.56,Intermediate,2,1
P00332,SK043,0.85,Beginner,1,0
P00333,SK044,0.68,Intermediate,2,1
P00333,SK052,0.81,Beginner,1,0
P00333,SK041,0.63,Intermediate,2,1
P00333,SK040,0.58,Intermediate,2,1
P00333,SK045,0.89,Intermediate,2,1
P00333,SK047,0.84,Intermediate,2,1
P00334,SK044,0.84,Intermediate,2,1
P00334,SK052,0.62,Beginner,1,0
P00334,SK045,0.56,Intermediate,2,1
P00334,SK046,0.84,Beginner,1,0
P00334,SK039,0.86,Intermediate,2,1
P00334,SK043,0.7,Beginner,1,0
P00335,SK044,0.59,Intermediate,2,1
P00335,SK052,0.78,Beginner,1,0
P00335,SK040,0.94,Intermediate,2,1
P00335,SK046,0.7,Beginner,1,0
P00335,SK045,0.72,Intermediate,2,1
P00335,SK039,0.8,Intermediate,2,1
P00336,SK044,0.64,Intermediate,2,1
P00336,SK052,0.7,Beginner,1,0
P00336,SK040,0.58,Intermediate,2,1
P00336,SK046,0.65,Beginner,1,0
P00336,SK045,0.84,Intermediate,2,1
P00336,SK039,0.87,Intermediate,2,1
P00337,SK044,0.55,Intermediate,2,1
P00337,SK052,0.67,Beginner,1,0
P00337,SK045,0.9,Intermediate,2,1
P00337,SK046,0.88,Beginner,1,0
P00337,SK039,0.66,Intermediate,2,1
P00337,SK043,0.65,Beginner,1,0
P00338,SK044,0.84,Intermediate,2,1
P00338,SK052,0.84,Beginner,1,0
P00338,SK041,0.71,Intermediate,2,1
P00338,SK040,0.77,Intermediate,2,1
P00338,SK045,0.7,Intermediate,2,1
P00338,SK039,0.85,Intermediate,2,1
P00339,SK044,0.92,Intermediate,2,1
P00339,SK052,0.75,Beginner,1,0
P00339,SK045,0.74,Intermediate,2,1
P00339,SK046,0.82,Beginner,1,0
P00339,SK039,0.79,Intermediate,2,1
