employee_id,project_id,role_in_project,start_date,end_date,task_count,performance_score,project_success_score,manager_feedback_score
E00231,P00201,Project Team Member,2025-04-11,2025-04-13,1,7.6,8.6,7.5
E00231,P00229,Project Team Member,2026-01-05,2026-01-09,1,7.8,8.9,7.6
E00231,P00238,Project Team Member,2024-03-07,2024-03-17,1,5.9,5.8,6.6
E00231,P00243,Project Team Member,2025-10-17,2025-10-27,1,7.5,8.7,7.4
E00231,P00253,Project Team Member,2024-10-25,2024-11-03,1,6.6,7.9,7.0
E00231,P00327,Project Team Member,2026-03-12,2026-03-17,1,5.5,5.3,6.4
E00231,P00341,Project Team Member,2023-02-03,2023-02-06,1,5.5,5.0,6.4
E00231,P00363,Project Team Member,2026-03-07,2026-02-23,1,8.0,9.3,7.7
E00231,P00368,Project Team Member,2026-03-02,2026-03-09,1,7.2,7.4,7.3
E00231,P00411,Project Team Member,2024-01-05,2024-01-10,1,7.4,8.3,7.4
E00231,P00437,Project Team Member,2024-06-07,2024-06-22,1,7.2,8.1,7.3
E00231,P00446,Project Team Member,2025-11-04,2025-11-14,1,6.4,7.7,6.9
E00231,P00466,Project Team Member,2025-12-19,2025-12-31,1,7.7,8.8,7.6
E00231,P00482,Project Team Member,2023-06-07,2023-06-13,1,5.5,5.0,6.4
E00231,P00593,Project Team Member,2024-10-23,2024-10-30,1,5.9,5.0,6.6
E00231,P00612,Project Team Member,2023-08-23,2023-09-03,1,6.6,7.0,7.0
E00231,P00622,Project Team Member,2024-09-13,2024-09-26,1,6.6,7.0,7.0
E00231,P00643,Project Team Member,2025-07-17,2025-07-26,1,7.5,8.5,7.4
E00231,P00743,Project Team Member,2024-01-13,2024-01-16,1,5.5,5.0,6.4
E00231,P00789,Project Team Member,2026-04-30,2026-05-14,1,6.8,7.3,7.1
E00231,P00821,Project Team Member,2023-11-05,2024-03-24,2,6.9,7.6,7.2
E00231,P00844,Project Team Member,2025-06-22,2025-06-24,1,7.2,8.6,7.3
E00231,P00852,Project Team Member,2026-02-06,2026-02-14,1,5.5,5.0,6.4
E00231,P00855,Project Team Member,2025-10-15,2025-10-21,1,6.7,6.6,7.0
E00232,P00100,Specialist,2023-11-20,2025-03-29,2,6.4,6.5,7.3
E00232,P00112,Specialist,2026-02-21,2026-03-15,1,6.0,6.6,7.1
E00232,P00130,Specialist,2026-03-16,2026-03-24,1,6.1,6.0,7.2
E00232,P00140,Specialist,2025-05-07,2025-05-17,1,6.6,7.3,7.4
E00232,P00167,Specialist,2025-05-19,2025-05-28,1,7.7,9.0,8.0
E00232,P00210,Specialist,2024-05-25,2024-05-28,1,6.9,7.8,7.6
E00232,P00221,Specialist,2025-12-25,2026-01-13,2,7.6,8.4,7.9
E00232,P00256,Specialist,2025-06-01,2025-06-03,1,6.5,7.7,7.4
E00232,P00306,Specialist,2025-06-30,2025-07-05,1,6.6,7.6,7.4
E00232,P00312,Specialist,2024-07-31,2024-08-02,1,7.7,8.8,8.0
E00232,P00364,Specialist,2025-07-17,2025-07-20,1,7.4,8.2,7.8
E00232,P00365,Specialist,2025-05-16,2025-05-18,1,5.5,5.0,6.8
E00232,P00370,Specialist,2024-11-14,2024-11-21,1,7.7,8.7,8.0
E00232,P00387,Specialist,2024-03-22,2024-03-24,1,7.3,8.6,7.8
E00232,P00449,Specialist,2026-02-23,2026-03-07,1,5.5,5.3,6.8
E00232,P00482,Specialist,2023-02-02,2023-02-16,1,5.5,5.0,6.8
E00232,P00526,Specialist,2025-04-15,2025-04-28,1,6.9,8.3,7.6
E00232,P00550,Specialist,2024-04-29,2024-05-06,1,6.8,7.3,7.5
E00232,P00563,Specialist,2024-02-01,2024-02-17,1,7.1,6.1,7.6
E00232,P00580,Specialist,2025-10-20,2025-10-25,1,9.0,9.6,8.6
E00232,P00599,Specialist,2024-06-19,2024-06-25,1,7.4,8.8,7.8
E00232,P00613,Specialist,2026-03-30,2026-04-13,1,6.3,7.2,7.2
E00232,P00635,Specialist,2023-05-19,2023-05-24,1,6.5,7.1,7.4
E00232,P00674,Specialist,2024-04-29,2024-05-01,1,5.5,5.0,6.8
E00232,P00688,Specialist,2023-06-17,2023-07-04,1,7.1,8.0,7.6
E00232,P00692,Specialist,2024-11-02,2024-11-17,1,6.6,7.0,7.4
E00232,P00722,Specialist,2023-11-09,2023-11-18,1,5.5,5.0,6.8
E00232,P00786,Specialist,2025-11-06,2025-11-08,1,6.3,6.7,7.2
E00232,P00830,Specialist,2025-12-15,2025-12-21,1,8.0,9.4,8.1
E00232,P00850,Specialist,2025-07-31,2025-08-06,1,5.9,5.2,7.0
E00232,P00858,Specialist,2025-10-14,2025-11-04,1,8.0,9.3,8.1
E00232,P00870,Specialist,2023-06-05,2023-06-19,1,5.5,5.0,6.8
E00232,P00873,Specialist,2025-01-27,2025-02-10,1,7.2,7.9,7.7
E00233,P00081,Contributor,2024-11-05,2024-11-17,1,5.5,5.0,6.8
E00233,P00083,Contributor,2024-01-04,2024-01-17,1,6.6,7.6,7.3
E00233,P00097,Contributor,2025-12-23,2025-12-31,1,5.5,5.0,6.8
E00233,P00116,Contributor,2024-11-26,2024-12-05,1,5.5,5.0,6.8
E00233,P00208,Contributor,2024-09-12,2024-09-24,1,6.9,7.3,7.4
E00233,P00233,Contributor,2026-01-31,2026-02-08,1,5.8,5.8,6.9
E00233,P00241,Contributor,2024-12-09,2024-12-12,1,5.5,5.0,6.8
E00233,P00280,Contributor,2025-03-10,2025-03-16,1,6.8,7.6,7.4
E00233,P00294,Contributor,2024-02-11,2024-10-04,2,7.7,8.1,7.8
E00233,P00316,Contributor,2023-07-18,2023-07-24,1,6.7,8.0,7.4
E00233,P00348,Contributor,2025-05-16,2025-05-24,1,5.5,5.9,6.8
E00233,P00382,Contributor,2023-07-16,2023-07-19,1,5.5,5.0,6.8
E00233,P00390,Contributor,2025-08-07,2025-08-09,1,8.0,9.4,8.0
E00233,P00422,Contributor,2025-04-23,2025-05-07,1,8.0,9.3,8.0
E00233,P00451,Contributor,2025-06-23,2025-07-07,1,6.2,6.3,7.1
E00233,P00454,Contributor,2024-01-18,2024-01-31,1,6.9,7.3,7.4
E00233,P00457,Contributor,2025-06-08,2025-06-15,1,6.1,6.6,7.0
E00233,P00475,Contributor,2024-07-22,2024-08-02,1,7.8,8.5,7.9
E00233,P00486,Contributor,2023-02-28,2023-03-11,1,6.7,8.0,7.4
E00233,P00499,Contributor,2025-09-25,2025-10-06,1,6.9,8.2,7.4
E00233,P00533,Contributor,2026-01-29,2026-02-24,2,7.2,7.0,7.6
E00233,P00558,Contributor,2023-08-03,2023-08-12,1,6.8,7.9,7.4
E00233,P00562,Contributor,2026-04-12,2026-04-18,1,7.4,8.2,7.7
E00233,P00594,Contributor,2024-05-25,2024-05-27,1,7.1,8.4,7.6
E00233,P00628,Contributor,2023-09-13,2023-09-18,1,6.5,7.9,7.2
E00233,P00642,Contributor,2025-02-10,2025-02-24,1,6.6,6.4,7.3
E00233,P00645,Contributor,2025-06-15,2025-06-27,1,7.1,6.5,7.6
E00233,P00670,Contributor,2024-12-26,2024-12-31,1,6.4,7.0,7.2
E00233,P00671,Contributor,2023-10-01,2023-10-08,1,7.3,8.6,7.6
E00233,P00792,Contributor,2023-08-21,2023-08-31,1,5.5,5.0,6.8
E00233,P00794,Contributor,2024-10-18,2025-04-16,2,7.3,7.6,7.6
E00233,P00867,Contributor,2023-11-24,2023-12-04,1,5.9,5.0,7.0
E00233,P00869,Contributor,2025-01-09,2025-01-22,1,6.2,6.5,7.1
E00234,P00024,Contributor,2024-03-27,2024-04-03,1,7.9,9.2,7.6
E00234,P00032,Contributor,2025-05-15,2025-05-24,1,5.7,5.9,6.6
E00234,P00047,Contributor,2025-05-25,2025-06-09,1,7.3,8.7,7.4
E00234,P00056,Contributor,2025-11-11,2025-11-17,1,6.2,6.1,6.8
E00234,P00064,Contributor,2025-10-27,2025-10-31,1,7.2,8.6,7.3
E00234,P00073,Contributor,2024-03-06,2024-03-20,1,6.5,5.5,7.0
E00234,P00082,Contributor,2023-09-21,2023-09-30,1,7.4,8.4,7.4
E00234,P00084,Contributor,2023-11-07,2023-11-11,1,6.6,7.9,7.0
E00234,P00131,Contributor,2025-11-02,2025-11-13,1,7.7,9.0,7.6
E00234,P00148,Contributor,2024-09-08,2024-09-11,1,7.1,8.4,7.2
E00234,P00172,Contributor,2025-03-10,2025-04-06,1,5.5,5.0,6.4
E00234,P00173,Contributor,2025-11-28,2025-12-07,1,5.5,5.0,6.4
E00234,P00183,Contributor,2023-12-24,2024-01-07,1,5.5,5.0,6.4
E00234,P00205,Contributor,2025-04-18,2025-05-02,1,6.8,8.1,7.1
E00234,P00229,Contributor,2026-03-01,2026-03-16,1,7.1,8.3,7.2
E00234,P00231,Contributor,2025-05-12,2025-06-09,1,7.1,8.4,7.2
E00234,P00249,Contributor,2023-10-14,2023-10-16,1,5.8,5.4,6.6
E00234,P00262,Contributor,2024-12-27,2025-01-04,1,5.9,5.2,6.6
E00234,P00278,Contributor,2024-01-06,2024-01-15,1,5.8,5.8,6.6
E00234,P00283,Contributor,2026-04-22,2026-04-24,1,7.5,8.6,7.4
E00234,P00287,Contributor,2026-01-24,2026-02-06,1,5.5,5.0,6.4
E00234,P00297,Contributor,2024-12-15,2024-12-21,1,6.9,6.5,7.2
E00234,P00298,Contributor,2025-02-13,2025-02-22,1,8.1,9.0,7.8
E00234,P00341,Contributor,2023-08-16,2023-08-26,1,5.5,5.0,6.4
E00234,P00343,Contributor,2024-02-23,2024-03-04,1,6.5,7.3,7.0
E00234,P00359,Contributor,2025-12-14,2025-12-26,1,7.1,7.8,7.2
E00234,P00392,Contributor,2023-10-01,2023-10-06,1,7.6,8.9,7.5
E00234,P00399,Contributor,2023-09-28,2023-10-05,1,6.2,5.6,6.8
E00234,P00403,Contributor,2024-10-17,2024-10-21,1,5.9,5.9,6.6
E00234,P00404,Contributor,2025-04-19,2025-04-26,1,6.6,7.9,7.0
E00234,P00430,Contributor,2025-05-26,2025-06-03,1,7.1,8.4,7.2
E00234,P00447,Contributor,2023-08-25,2023-09-07,1,6.5,5.5,7.0
E00234,P00463,Contributor,2026-04-28,2026-02-19,1,7.4,8.2,7.4
E00234,P00467,Contributor,2025-04-12,2025-04-20,1,6.8,7.8,7.1
E00234,P00474,Contributor,2026-01-12,2026-04-04,2,7.5,7.5,7.4
E00234,P00485,Contributor,2023-09-21,2023-10-01,1,8.0,9.4,7.7
E00234,P00487,Contributor,2023-05-26,2023-06-03,1,6.4,6.1,6.9
E00234,P00510,Contributor,2026-03-22,2026-03-26,1,8.4,9.7,7.9
E00234,P00514,Contributor,2025-02-16,2025-02-20,1,5.5,5.0,6.4
E00234,P00518,Contributor,2023-08-14,2023-09-16,2,6.0,5.8,6.7
E00234,P00529,Contributor,2023-10-17,2023-10-27,1,7.5,8.8,7.4
E00234,P00547,Contributor,2023-07-09,2023-07-13,1,5.5,5.0,6.4
E00234,P00580,Contributor,2025-06-25,2025-07-10,1,5.5,5.0,6.4
E00234,P00588,Contributor,2026-03-25,2026-04-07,1,6.2,6.2,6.8
E00234,P00608,Contributor,2025-09-14,2025-09-17,1,8.4,9.4,7.9
E00234,P00620,Contributor,2024-09-02,2024-10-01,1,9.0,9.7,8.2
E00234,P00621,Contributor,2023-12-01,2023-12-06,1,5.5,5.0,6.4
E00234,P00627,Contributor,2023-12-08,2023-12-18,1,6.9,8.2,7.2
E00234,P00638,Contributor,2026-03-16,2026-03-18,1,7.1,8.0,7.2
E00234,P00663,Contributor,2024-10-20,2024-11-02,1,6.8,7.2,7.1
E00234,P00684,Contributor,2024-10-06,2024-10-10,1,5.5,5.0,6.4
E00234,P00686,Contributor,2025-01-06,2025-01-22,1,6.2,5.2,6.8
E00234,P00695,Contributor,2023-07-14,2023-07-18,1,6.8,7.3,7.1
E00234,P00733,Contributor,2024-04-01,2024-04-14,1,6.2,7.0,6.8
E00234,P00744,Contributor,2024-06-19,2024-07-09,1,5.8,6.3,6.6
E00234,P00753,Contributor,2023-06-06,2023-06-21,1,5.5,5.6,6.4
E00234,P00758,Contributor,2023-04-04,2023-04-15,1,5.5,5.0,6.4
E00234,P00760,Contributor,2023-06-18,2023-07-01,1,9.5,9.7,8.4
E00234,P00762,Contributor,2025-05-19,2025-05-30,1,5.5,5.0,6.4
E00234,P00778,Contributor,2024-06-16,2024-06-18,1,7.0,8.4,7.2
E00234,P00827,Contributor,2025-01-03,2025-01-17,1,5.5,5.2,6.4
E00234,P00833,Contributor,2025-06-23,2025-07-04,1,5.5,5.7,6.4
E00234,P00836,Contributor,2026-03-08,2026-03-21,1,5.5,5.7,6.4
E00234,P00868,Contributor,2025-07-07,2025-07-21,1,6.6,7.1,7.0
E00234,P00873,Contributor,2025-05-27,2025-06-05,1,6.9,5.9,7.2
E00234,P00878,Contributor,2026-01-19,2026-01-26,1,5.5,5.0,6.4
E00234,P00881,Contributor,2023-08-26,2023-09-25,1,7.5,8.5,7.4
E00235,P00027,Coordinator,2025-12-03,2025-12-06,1,6.3,6.3,8.2
E00235,P00028,Coordinator,2025-03-11,2025-03-18,1,8.7,9.2,9.4
E00235,P00034,Coordinator,2024-04-11,2024-04-24,1,5.5,5.0,7.8
E00235,P00075,Coordinator,2026-04-27,2026-05-26,1,5.5,5.0,7.8
E00235,P00087,Coordinator,2025-07-21,2025-07-28,1,8.8,9.7,9.4
E00235,P00097,Coordinator,2025-11-21,2025-11-23,1,6.9,7.8,8.4
E00235,P00104,Coordinator,2024-05-10,2024-05-20,1,5.5,5.0,7.8
E00235,P00118,Coordinator,2025-05-14,2025-05-27,1,5.5,5.0,7.8
E00235,P00147,Coordinator,2024-01-27,2024-02-06,1,5.5,5.0,7.8
E00235,P00156,Coordinator,2024-03-09,2024-03-21,1,8.6,9.3,9.3
E00235,P00161,Coordinator,2025-05-10,2025-05-22,1,7.0,8.3,8.5
E00235,P00172,Coordinator,2025-04-24,2025-05-05,1,7.5,8.4,8.8
E00235,P00187,Coordinator,2026-03-15,2026-03-17,1,7.4,8.3,8.7
E00235,P00234,Coordinator,2024-06-06,2024-06-26,1,5.5,5.0,7.8
E00235,P00246,Coordinator,2025-11-05,2025-11-20,1,7.7,9.0,8.8
E00235,P00255,Coordinator,2024-09-23,2024-10-05,1,7.1,8.4,8.6
E00235,P00300,Coordinator,2023-07-30,2023-08-12,1,5.5,5.0,7.8
E00235,P00394,Coordinator,2024-07-07,2024-07-20,1,6.2,6.4,8.1
E00235,P00408,Coordinator,2023-07-07,2023-07-19,1,8.0,9.3,9.0
E00235,P00421,Coordinator,2023-05-21,2023-06-02,1,7.2,8.4,8.6
E00235,P00433,Coordinator,2024-10-26,2024-11-04,1,5.5,5.0,7.8
E00235,P00434,Coordinator,2025-01-18,2025-01-26,1,5.7,6.2,7.8
E00235,P00475,Coordinator,2024-11-12,2024-11-25,1,6.4,6.5,8.2
E00235,P00502,Coordinator,2025-05-19,2025-05-30,1,9.7,9.7,9.8
E00235,P00521,Coordinator,2023-08-25,2023-09-03,1,7.5,8.5,8.8
E00235,P00540,Coordinator,2025-02-28,2025-03-09,1,5.6,5.2,7.8
E00235,P00563,Coordinator,2023-11-09,2023-11-16,1,6.9,8.2,8.4
E00235,P00567,Coordinator,2024-06-18,2024-06-26,1,8.4,9.7,9.2
E00235,P00570,Coordinator,2025-10-01,2025-10-19,1,8.2,9.2,9.1
E00235,P00575,Coordinator,2025-01-08,2025-01-14,1,9.3,9.7,9.6
E00235,P00605,Coordinator,2025-04-19,2025-05-01,1,6.7,7.6,8.4
E00235,P00628,Coordinator,2023-10-09,2023-10-14,1,6.8,7.2,8.4
E00235,P00640,Coordinator,2024-07-22,2024-08-03,1,7.5,8.8,8.8
E00235,P00717,Coordinator,2025-10-08,2025-10-23,1,6.0,6.9,8.0
E00235,P00725,Coordinator,2026-04-13,2026-04-24,1,9.0,9.7,9.5
E00235,P00804,Coordinator,2023-12-27,2024-01-08,1,6.9,8.1,8.4
E00235,P00815,Coordinator,2025-06-03,2025-06-08,1,7.3,8.6,8.6
E00235,P00840,Coordinator,2024-09-28,2024-10-05,1,6.7,5.7,8.4
E00235,P00872,Coordinator,2023-07-18,2023-07-25,1,5.5,5.4,7.8
E00235,P00875,Coordinator,2025-05-19,2025-05-21,1,7.0,7.5,8.5
E00235,P00888,Coordinator,2026-03-21,2026-03-29,1,6.8,7.5,8.4
E00235,P00890,Coordinator,2023-10-07,2023-10-18,1,8.1,8.8,9.0
E00236,P00005,Project Team Member,2024-02-05,2024-02-20,1,5.9,5.2,7.2
E00236,P00012,Project Team Member,2025-04-22,2025-05-07,1,7.1,7.2,7.8
E00236,P00025,Project Team Member,2024-10-18,2024-10-29,1,5.5,5.0,7.0
E00236,P00057,Project Team Member,2023-05-28,2023-06-01,1,7.7,9.0,8.2
E00236,P00073,Project Team Member,2024-02-05,2024-02-13,1,7.9,9.2,8.2
E00236,P00082,Project Team Member,2023-06-29,2023-07-14,1,5.5,5.6,7.0
E00236,P00090,Project Team Member,2025-11-26,2025-12-02,1,5.6,5.8,7.1
E00236,P00099,Project Team Member,2024-08-30,2024-09-06,1,5.5,5.0,7.0
E00236,P00118,Project Team Member,2025-04-03,2025-05-03,1,5.5,5.0,7.0
E00236,P00148,Project Team Member,2024-09-03,2024-09-13,1,6.5,6.1,7.6
E00236,P00158,Project Team Member,2026-01-14,2026-01-15,1,8.0,8.7,8.3
E00236,P00178,Project Team Member,2026-04-14,2026-04-27,1,6.3,5.3,7.4
E00236,P00196,Project Team Member,2026-02-14,2026-02-24,1,6.1,7.1,7.4
E00236,P00209,Project Team Member,2026-03-24,2026-03-27,1,7.6,6.9,8.1
E00236,P00215,Project Team Member,2026-01-21,2026-02-28,2,5.5,5.0,7.0
E00236,P00216,Project Team Member,2025-03-20,2025-03-20,1,7.0,7.7,7.8
E00236,P00254,Project Team Member,2023-06-01,2023-06-05,1,5.8,5.0,7.2
E00236,P00262,Project Team Member,2024-06-15,2024-06-24,1,6.6,7.1,7.6
E00236,P00266,Project Team Member,2023-02-28,2023-03-12,1,5.5,5.0,7.0
E00236,P00304,Project Team Member,2025-07-12,2025-07-22,1,5.7,5.8,7.2
E00236,P00317,Project Team Member,2024-04-30,2024-05-26,2,8.4,9.3,8.5
E00236,P00318,Project Team Member,2023-09-08,2023-09-23,1,8.0,7.5,8.3
E00236,P00321,Project Team Member,2023-12-16,2023-12-30,1,5.5,5.0,7.0
E00236,P00331,Project Team Member,2024-09-25,2024-09-29,1,7.4,8.5,8.0
E00236,P00350,Project Team Member,2025-06-04,2025-06-17,1,7.2,6.2,7.9
E00236,P00360,Project Team Member,2024-11-22,2025-02-23,2,7.6,8.1,8.1
E00236,P00375,Project Team Member,2025-08-03,2025-08-11,1,5.5,5.0,7.0
E00236,P00398,Project Team Member,2026-02-02,2026-02-07,1,7.0,8.3,7.8
E00236,P00419,Project Team Member,2023-11-09,2023-11-23,1,6.4,7.0,7.5
E00236,P00463,Project Team Member,2026-04-28,2026-02-19,1,6.0,5.7,7.3
E00236,P00490,Project Team Member,2025-07-07,2025-07-16,1,5.5,5.0,7.0
E00236,P00493,Project Team Member,2023-10-25,2023-11-17,1,7.2,8.6,7.9
E00236,P00501,Project Team Member,2025-01-18,2025-02-12,1,5.5,5.1,7.0
E00236,P00502,Project Team Member,2025-08-02,2025-08-04,1,7.8,9.1,8.2
E00236,P00513,Project Team Member,2025-03-29,2025-04-12,1,8.1,7.9,8.4
E00236,P00525,Project Team Member,2026-01-16,2026-01-24,1,7.6,8.9,8.1
E00236,P00530,Project Team Member,2025-11-05,2025-11-17,1,7.9,9.3,8.2
E00236,P00539,Project Team Member,2024-01-21,2024-02-05,1,5.5,5.0,7.0
E00236,P00546,Project Team Member,2024-04-07,2024-04-22,1,5.6,5.1,7.1
E00236,P00561,Project Team Member,2023-08-01,2023-08-04,1,5.6,5.0,7.1
E00236,P00569,Project Team Member,2025-11-07,2025-11-20,1,5.5,5.6,7.0
E00236,P00580,Project Team Member,2025-05-20,2025-05-28,1,7.1,7.7,7.8
E00236,P00586,Project Team Member,2026-02-25,2026-02-27,1,5.8,5.6,7.2
E00236,P00604,Project Team Member,2023-12-10,2023-12-13,1,6.0,5.0,7.3
E00236,P00615,Project Team Member,2025-01-03,2025-01-12,1,7.8,9.0,8.2
E00236,P00620,Project Team Member,2025-02-16,2025-02-24,1,5.5,5.0,7.0
E00236,P00627,Project Team Member,2024-12-16,2025-01-03,1,8.2,8.1,8.4
E00236,P00630,Project Team Member,2024-07-26,2024-08-10,1,5.7,6.3,7.2
E00236,P00651,Project Team Member,2025-11-01,2025-11-09,1,6.4,7.2,7.5
E00236,P00654,Project Team Member,2026-02-28,2026-03-04,1,7.2,7.4,7.9
E00236,P00669,Project Team Member,2024-09-03,2024-09-15,1,6.4,6.6,7.5
E00236,P00689,Project Team Member,2026-03-07,2026-03-09,1,6.5,5.5,7.6
E00236,P00712,Project Team Member,2026-03-25,2026-04-03,1,6.3,6.8,7.4
E00236,P00734,Project Team Member,2024-06-04,2024-06-10,1,6.5,6.6,7.6
E00236,P00753,Project Team Member,2023-07-17,2023-07-30,1,7.0,8.4,7.8
E00236,P00759,Project Team Member,2026-03-18,2026-04-15,1,7.9,9.2,8.2
E00236,P00773,Project Team Member,2025-04-21,2025-05-03,1,5.7,5.2,7.2
E00236,P00805,Project Team Member,2025-09-27,2025-10-04,1,7.5,8.8,8.0
E00236,P00806,Project Team Member,2025-09-23,2025-10-07,1,8.0,9.3,8.3
E00236,P00820,Project Team Member,2024-04-29,2024-05-05,1,7.0,8.1,7.8
E00236,P00829,Project Team Member,2024-01-10,2024-01-12,1,6.1,5.9,7.4
E00236,P00835,Project Team Member,2024-04-11,2024-04-15,1,7.5,8.4,8.0
E00236,P00836,Project Team Member,2025-08-26,2025-09-08,1,5.5,5.0,7.0
E00236,P00855,Project Team Member,2025-10-30,2025-11-04,1,5.6,5.2,7.1
E00236,P00882,Project Team Member,2023-12-13,2023-12-22,1,7.4,7.7,8.0
E00236,P00898,Project Team Member,2024-07-23,2024-07-29,1,6.1,5.8,7.4
E00237,P00016,Project Team Member,2025-02-13,2025-02-27,1,8.8,9.4,7.5
E00237,P00028,Project Team Member,2025-04-19,2025-05-03,1,8.9,9.3,7.6
E00237,P00059,Project Team Member,2023-11-05,2023-11-09,1,7.9,9.2,7.0
E00237,P00091,Project Team Member,2026-02-03,2026-02-28,1,7.2,7.9,6.7
E00237,P00162,Project Team Member,2025-08-02,2025-08-31,1,5.5,5.0,5.8
E00237,P00178,Project Team Member,2026-04-14,2026-05-14,1,8.4,8.3,7.3
E00237,P00189,Project Team Member,2025-04-10,2025-04-23,1,5.5,5.0,5.8
E00237,P00224,Project Team Member,2024-07-05,2024-07-07,1,8.1,7.9,7.2
E00237,P00270,Project Team Member,2024-10-22,2024-10-26,1,6.4,6.6,6.3
E00237,P00273,Project Team Member,2026-01-30,2026-02-10,1,6.8,8.0,6.5
E00237,P00287,Project Team Member,2025-11-30,2025-12-04,1,7.7,8.3,7.0
E00237,P00289,Project Team Member,2025-03-21,2025-03-25,1,7.1,8.4,6.6
E00237,P00296,Project Team Member,2024-10-11,2024-10-26,1,5.5,5.0,5.8
E00237,P00370,Project Team Member,2025-01-01,2025-01-28,1,6.8,7.7,6.5
E00237,P00394,Project Team Member,2024-09-21,2024-09-24,1,5.5,5.0,5.8
E00237,P00395,Project Team Member,2025-12-31,2026-01-15,1,8.7,8.9,7.4
E00237,P00461,Project Team Member,2023-08-03,2023-08-11,1,5.5,5.0,5.8
E00237,P00472,Project Team Member,2025-02-22,2025-03-01,1,7.4,8.2,6.8
E00237,P00479,Project Team Member,2025-07-15,2025-07-21,1,5.5,5.0,5.8
E00237,P00485,Project Team Member,2023-08-10,2023-08-24,1,6.5,7.8,6.4
E00237,P00492,Project Team Member,2024-08-27,2024-09-06,1,6.0,6.4,6.1
E00237,P00497,Project Team Member,2024-04-02,2024-04-17,1,5.7,6.3,6.0
E00237,P00517,Project Team Member,2024-02-13,2024-02-19,1,7.8,9.1,7.0
E00237,P00522,Project Team Member,2026-01-08,2026-02-02,1,5.6,6.2,5.9
E00237,P00580,Project Team Member,2025-05-02,2025-05-16,1,6.7,5.7,6.4
E00237,P00601,Project Team Member,2024-08-14,2024-08-28,1,5.5,5.0,5.8
E00237,P00602,Project Team Member,2024-04-02,2024-04-05,1,8.2,9.3,7.2
E00237,P00606,Project Team Member,2023-01-14,2023-02-12,1,5.5,5.0,5.8
E00237,P00646,Project Team Member,2024-06-26,2024-07-07,1,5.5,5.0,5.8
E00237,P00650,Project Team Member,2024-09-03,2024-09-14,1,6.1,6.8,6.2
E00237,P00651,Project Team Member,2026-03-18,2026-03-28,1,7.2,6.2,6.7
E00237,P00664,Project Team Member,2024-07-05,2024-07-08,1,5.5,5.0,5.8
E00237,P00671,Project Team Member,2023-11-29,2023-12-05,1,5.5,5.0,5.8
E00237,P00679,Project Team Member,2026-03-21,2026-02-28,1,5.5,5.0,5.8
E00237,P00703,Project Team Member,2025-08-05,2025-08-08,1,6.8,8.2,6.5
E00237,P00705,Project Team Member,2025-01-26,2025-02-06,1,8.2,8.5,7.2
E00237,P00706,Project Team Member,2024-01-03,2024-01-16,1,6.2,5.2,6.2
E00237,P00820,Project Team Member,2023-11-16,2023-12-01,1,8.0,9.2,7.1
E00237,P00825,Project Team Member,2026-04-12,2026-04-18,1,5.5,5.0,5.8
E00237,P00861,Project Team Member,2025-12-11,2025-12-21,1,5.6,5.2,5.9
E00237,P00868,Project Team Member,2025-08-15,2025-08-25,1,5.5,5.6,5.8
E00237,P00882,Project Team Member,2024-03-06,2024-03-11,1,6.6,7.3,6.4
E00238,P00034,Project Team Member,2024-07-03,2024-07-10,1,5.5,5.0,6.8
E00238,P00035,Project Team Member,2026-02-04,2026-02-18,1,6.4,7.3,7.3
E00238,P00042,Project Team Member,2023-11-19,2023-12-18,1,5.5,5.0,6.8
E00238,P00066,Project Team Member,2024-01-02,2024-02-01,1,5.5,5.0,6.8
E00238,P00087,Project Team Member,2025-11-02,2025-11-08,1,7.7,9.1,8.0
E00238,P00090,Project Team Member,2025-12-10,2025-12-25,1,6.8,8.2,7.5
E00238,P00126,Project Team Member,2025-10-08,2025-10-13,1,7.6,8.7,7.9
E00238,P00142,Project Team Member,2025-03-13,2025-03-25,1,8.6,9.5,8.4
E00238,P00164,Project Team Member,2024-04-14,2024-04-24,1,6.2,6.8,7.2
E00238,P00167,Project Team Member,2025-05-15,2025-05-21,1,7.1,8.4,7.6
E00238,P00201,Project Team Member,2025-01-03,2025-01-13,1,5.5,5.0,6.8
E00238,P00239,Project Team Member,2024-07-25,2024-08-06,1,5.5,5.9,6.8
E00238,P00270,Project Team Member,2025-02-18,2025-03-10,1,5.5,5.0,6.8
E00238,P00308,Project Team Member,2024-04-20,2024-04-23,1,9.5,9.7,8.8
E00238,P00318,Project Team Member,2023-10-18,2023-10-31,1,8.0,9.3,8.1
E00238,P00341,Project Team Member,2023-08-01,2023-08-07,1,8.5,8.5,8.4
E00238,P00378,Project Team Member,2024-09-20,2024-10-02,1,6.5,7.6,7.4
E00238,P00385,Project Team Member,2023-11-13,2023-11-26,1,5.6,6.1,6.9
E00238,P00429,Project Team Member,2025-07-10,2025-07-19,1,5.9,5.2,7.0
E00238,P00430,Project Team Member,2025-09-06,2025-09-21,1,9.4,9.7,8.8
E00238,P00481,Project Team Member,2023-12-04,2023-12-12,1,9.4,9.7,8.8
E00238,P00531,Project Team Member,2024-09-05,2024-09-20,1,5.5,5.2,6.8
E00238,P00619,Project Team Member,2024-07-28,2025-01-11,2,6.8,6.6,7.5
E00238,P00641,Project Team Member,2023-10-16,2023-10-28,1,7.4,8.8,7.8
